Date,ClosingPrice,MarketPrice,High,Low
2015/02/13,249.76,248.65,249.76,248.26
2015/02/16,249.81,250.17,250.55,249.54
2015/02/17,250.37,249.36,250.67,248.92
2015/02/23,250.80,252.13,252.51,250.56
2015/02/24,251.28,251.83,252.11,251.09
2015/02/25,252.96,252.72,253.22,252.01
2015/02/26,252.93,253.03,253.13,251.89
2015/02/27,251.46,252.73,252.83,251.20
2015/03/02,253.65,253.13,253.74,252.39
2015/03/03,254.50,254.55,254.97,253.89
2015/03/04,254.31,254.56,254.72,253.89
2015/03/05,254.16,254.02,254.86,253.64
2015/03/06,255.96,254.74,256.15,254.73
2015/03/09,252.77,254.81,254.94,252.69
2015/03/10,251.75,253.76,254.16,251.75
2015/03/11,252.16,250.09,252.66,250.09
2015/03/12,250.28,251.67,253.23,250.28
2015/03/13,252.18,252.56,253.31,251.98
2015/03/16,252.44,252.13,253.20,251.56
2015/03/17,258.18,253.77,258.19,253.70
2015/03/18,258.22,258.45,259.19,257.87
2015/03/19,258.99,260.68,260.68,258.37
2015/03/20,258.70,258.92,259.32,257.42
2015/03/23,258.95,259.48,259.88,258.16
2015/03/24,259.16,258.58,259.34,257.56
2015/03/25,258.94,259.35,259.84,258.38
2015/03/26,255.99,256.69,258.08,255.81
2015/03/27,255.54,256.41,256.73,255.10
2015/03/30,256.10,256.45,256.57,254.91
2015/03/31,257.28,257.66,258.43,256.16
2015/04/01,254.97,256.44,256.75,254.74
2015/04/02,254.99,256.07,256.37,254.70
2015/04/03,256.75,255.77,256.92,255.05
2015/04/06,256.93,257.20,258.43,256.34
2015/04/07,256.88,258.65,258.68,256.61
2015/04/08,258.51,257.09,258.81,256.83
2015/04/09,258.33,258.44,259.21,257.61
2015/04/10,261.95,259.35,262.20,259.20
2015/04/13,263.48,262.62,263.75,262.11
2015/04/14,265.57,263.81,265.60,263.20
2015/04/15,265.77,265.76,266.41,264.93
2015/04/16,268.45,267.67,268.45,266.42
2015/04/17,268.28,268.73,268.81,267.42
2015/04/20,268.55,266.14,268.59,266.14
2015/04/21,268.17,269.03,269.13,267.56
2015/04/22,268.64,268.20,270.65,267.22
2015/04/23,272.59,270.27,272.78,268.85
2015/04/24,271.05,273.81,275.11,270.33
2015/04/27,270.05,272.16,272.29,269.29
2015/04/28,268.55,270.63,270.93,268.10
2015/04/29,268.03,269.54,269.76,265.92
2015/04/30,266.42,267.04,267.57,265.85
2015/05/04,267.33,267.57,268.56,266.99
2015/05/06,264.03,265.96,266.18,263.09
2015/05/07,262.47,263.11,263.49,260.10
2015/05/08,260.81,262.11,262.72,260.81
2015/05/11,261.49,263.45,263.88,261.49
2015/05/12,261.42,262.12,262.35,260.52
2015/05/13,263.25,261.82,263.65,261.73
2015/05/14,263.69,263.18,263.88,262.63
2015/05/15,261.33,265.24,265.51,261.09
2015/05/18,261.97,261.28,261.97,260.45
2015/05/19,262.92,261.84,263.97,261.04
2015/05/20,265.36,263.79,265.54,263.43
2015/05/21,262.66,265.20,265.38,262.41
2015/05/22,266.03,263.66,266.03,263.28
2015/05/26,265.41,265.96,266.16,263.82
2015/05/27,260.16,263.90,264.22,259.72
2015/05/28,260.06,261.13,261.93,260.06
2015/05/29,260.39,259.88,261.91,259.47
2015/06/01,258.74,259.84,260.00,257.13
2015/06/02,256.29,258.80,259.49,255.91
2015/06/03,254.11,256.54,257.44,253.51
2015/06/04,255.47,255.40,257.04,254.34
2015/06/05,254.94,254.09,256.12,254.00
2015/06/08,254.21,254.87,254.87,253.34
2015/06/09,253.51,253.78,255.06,252.68
2015/06/10,252.11,255.50,255.68,251.95
2015/06/11,252.32,253.77,253.83,251.74
2015/06/12,251.66,253.94,254.77,250.84
2015/06/15,250.74,250.14,251.37,249.38
2015/06/16,248.49,250.94,251.00,246.42
2015/06/17,249.08,249.27,249.53,247.52
2015/06/18,249.67,250.42,251.26,248.92
2015/06/19,249.84,251.37,251.41,249.79
2015/06/22,250.99,251.60,252.69,250.45
2015/06/23,254.52,253.25,255.42,252.52
2015/06/24,254.94,255.01,255.24,253.79
2015/06/25,253.80,253.84,254.66,253.42
2015/06/26,254.48,253.29,255.35,252.89
2015/06/29,251.26,250.61,251.96,250.36
2015/06/30,252.27,250.52,252.39,250.20
2015/07/01,255.07,252.49,255.52,251.65
2015/07/02,255.50,255.84,256.12,254.75
2015/07/03,254.66,255.34,255.62,253.56
2015/07/06,248.30,251.25,252.54,248.03
2015/07/07,248.05,249.57,249.86,246.56
2015/07/08,244.94,248.65,248.66,244.94
2015/07/09,246.77,243.17,246.77,241.49
2015/07/10,246.83,247.80,247.80,246.08
2015/07/13,249.84,247.00,250.12,246.64
2015/07/14,248.64,250.70,250.79,247.98
2015/07/15,249.65,249.63,250.94,248.38
2015/07/16,251.47,249.51,251.59,249.30
2015/07/17,250.23,253.05,253.15,249.02
2015/07/20,248.91,250.02,250.52,248.43
2015/07/21,250.35,249.93,251.15,248.57
2015/07/22,247.88,248.69,249.42,247.04
2015/07/23,247.31,248.30,248.39,246.46
2015/07/24,244.91,246.66,246.67,244.38
2015/07/27,244.98,243.58,246.16,243.54
2015/07/28,245.21,243.82,246.10,242.86
2015/07/29,245.97,246.75,247.36,245.73
2015/07/30,243.61,246.01,246.50,243.61
2015/07/31,244.30,244.62,244.90,241.87
2015/08/03,241.48,243.71,243.71,241.06
2015/08/04,243.55,241.46,243.56,241.42
2015/08/05,243.12,243.50,244.05,242.33
2015/08/06,240.04,243.85,243.86,239.98
2015/08/07,239.79,239.71,240.15,238.66
2015/08/10,239.18,239.54,239.58,238.07
2015/08/11,237.91,241.23,241.92,237.85
2015/08/12,237.24,237.06,238.65,234.75
2015/08/13,237.32,237.02,238.38,235.79
2015/08/17,235.37,238.22,238.28,235.35
2015/08/18,235.20,236.69,236.95,234.98
2015/08/19,234.27,235.49,236.22,232.47
2015/08/20,231.59,233.28,233.55,231.16
2015/08/21,227.14,226.06,228.53,225.18
2015/08/24,221.53,225.16,226.58,217.52
2015/08/25,223.07,222.56,225.69,218.60
2015/08/26,227.71,222.49,228.14,221.30
2015/08/27,228.94,229.78,230.34,228.11
2015/08/28,232.35,231.81,232.55,231.10
2015/08/31,232.80,231.56,232.80,230.53
2015/09/01,229.55,231.86,232.50,229.51
2015/09/02,229.91,226.36,230.71,226.03
2015/09/03,230.40,231.52,231.77,229.58
2015/09/04,227.90,231.23,231.38,227.11
2015/09/07,227.31,227.53,228.71,226.13
2015/09/08,227.76,227.97,228.61,226.61
2015/09/09,234.40,230.54,234.40,230.50
2015/09/10,237.18,232.34,237.18,231.96
2015/09/11,233.74,234.52,235.54,233.61
2015/09/14,233.06,234.45,234.56,231.65
2015/09/15,233.59,232.91,233.91,232.49
2015/09/16,238.78,234.89,239.29,234.77
2015/09/17,239.29,240.35,240.35,238.51
2015/09/18,241.12,239.01,241.30,236.93
2015/09/21,236.72,238.06,239.11,236.30
